custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,id
34,technician,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,999,0,26759
NA,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,26760
33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,26761
NA,admin.,single,NA,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26762
24,admin.,single,high.school,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,26763
32,blue-collar,married,NA,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,26764
NA,technician,divorced,university.degree,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,0,26765
38,blue-collar,married,NA,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,26766
31,technician,married,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26767
32,admin.,single,university.degree,no,unknown,unknown,cellular,mar,mon,3,999,0,nonexistent,-1.8,92.843,-50,1.52,5099.1,999,0,26768
48,admin.,married,university.degree,unknown,yes,no,telephone,nov,NA,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,26769
60,retired,married,basic.9y,unknown,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,26770
48,blue-collar,married,professional.course,no,no,no,telephone,jul,NA,1,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,999,0,26771
28,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,26772
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,26773
47,admin.,divorced,NA,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,26774
48,technician,divorced,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,26775
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,26776
NA,self-employed,single,high.school,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,26777
28,self-employed,married,university.degree,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,26778
36,technician,married,NA,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,999,0,26779
32,blue-collar,married,basic.6y,no,no,no,telephone,jun,NA,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,26780
33,admin.,single,high.school,unknown,unknown,unknown,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26781
NA,technician,married,NA,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,26782
52,admin.,married,basic.4y,no,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26783
NA,services,married,unknown,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26784
49,admin.,married,high.school,no,no,no,cellular,may,NA,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,999,1,26785
NA,technician,divorced,NA,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,26786
NA,technician,single,professional.course,unknown,yes,no,cellular,nov,NA,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,26787
44,services,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999,0,26788
NA,admin.,married,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,26789
63,retired,married,NA,no,no,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0,26790
60,retired,married,basic.6y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26791
NA,admin.,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,26792
29,admin.,single,NA,no,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,0,26793
33,admin.,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26794
45,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,26795
46,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26796
25,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,26797
57,admin.,married,high.school,no,no,no,telephone,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,26798
58,retired,married,NA,no,yes,no,cellular,aug,NA,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26799
NA,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0,26800
42,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26801
33,admin.,married,NA,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26802
51,management,married,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,26803
NA,services,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,26804
39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26805
32,blue-collar,single,basic.4y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,26806
23,self-employed,single,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,26807
56,blue-collar,married,basic.4y,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26808
39,admin.,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,26809
33,technician,married,university.degree,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,26810
46,admin.,married,NA,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,26811
24,services,single,basic.9y,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,26812
57,admin.,divorced,high.school,unknown,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26813
33,admin.,married,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26814
39,admin.,single,high.school,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26815
NA,admin.,married,university.degree,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-1.7,94.055,-39.8,0.732,4991.6,999,0,26816
58,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26817
48,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26818
31,blue-collar,married,NA,no,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26819
NA,management,married,NA,no,no,no,telephone,jun,NA,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26820
56,technician,married,NA,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,26821
NA,admin.,married,NA,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,26822
NA,retired,married,high.school,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,999,2,26823
58,blue-collar,married,unknown,unknown,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26824
38,management,married,high.school,unknown,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,26825
29,services,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26826
NA,blue-collar,married,NA,unknown,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26827
46,admin.,married,basic.9y,unknown,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26828
36,student,single,university.degree,unknown,yes,no,telephone,may,NA,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,26829
NA,management,married,university.degree,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26830
73,retired,divorced,NA,unknown,yes,no,telephone,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0,26831
36,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,26832
60,unknown,married,unknown,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26833
41,technician,divorced,NA,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,26834
NA,admin.,single,university.degree,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,999,0,26835
33,technician,divorced,NA,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,26836
56,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,26837
54,technician,married,high.school,no,no,no,telephone,jun,NA,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,26838
46,blue-collar,divorced,basic.6y,no,no,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26839
28,admin.,single,NA,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,26840
NA,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.06666666667,4,26841
NA,services,married,NA,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,5,26842
35,blue-collar,single,high.school,unknown,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,26843
58,technician,married,NA,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0,26844
NA,entrepreneur,married,NA,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26845
30,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26846
27,admin.,single,university.degree,unknown,no,yes,cellular,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,999,0,26847
39,admin.,married,basic.9y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26848
NA,admin.,married,NA,unknown,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,26849
50,technician,married,NA,unknown,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26850
31,blue-collar,married,unknown,unknown,no,no,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26851
46,management,married,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26852
56,technician,married,professional.course,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,26853
31,admin.,married,high.school,no,yes,no,cellular,oct,NA,2,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,999,2,26854
46,technician,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,26855
45,admin.,divorced,NA,no,yes,yes,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,999,0,26856
52,admin.,married,high.school,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26857
41,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,26858
NA,admin.,divorced,NA,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26859
27,admin.,married,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26860
37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,26861
34,blue-collar,married,basic.9y,no,no,yes,cellular,aug,tue,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,999,0,26862
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26863
NA,management,married,NA,unknown,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,26864
31,services,divorced,high.school,unknown,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,3,26865
46,admin.,divorced,NA,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,26866
NA,technician,married,university.degree,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26867
NA,management,married,basic.4y,unknown,no,no,telephone,may,NA,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26868
NA,services,married,NA,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,26869
37,technician,single,NA,no,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,26870
27,technician,single,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,26871
62,admin.,married,NA,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,999,0,26872
54,admin.,divorced,high.school,no,no,no,cellular,jul,NA,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26873
39,admin.,married,high.school,unknown,yes,no,cellular,mar,tue,1,999,1,failure,-1.8,92.843,-50,1.51,5099.1,999,4,26874
NA,admin.,single,university.degree,no,no,yes,cellular,nov,tue,1,999,1,failure,-1.1,94.767,-50.8,1.046,4963.6,999,7,26875
NA,retired,single,NA,unknown,yes,no,cellular,may,NA,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,26876
NA,self-employed,married,university.degree,unknown,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26877
NA,services,single,high.school,unknown,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26878
32,entrepreneur,married,basic.6y,no,yes,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,26879
57,admin.,married,NA,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26880
52,admin.,married,NA,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,93.876,-40,0.677,5008.7,999,0,26881
26,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,26882
57,technician,divorced,unknown,no,yes,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,26883
47,blue-collar,married,NA,no,yes,no,cellular,jul,tue,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26884
43,blue-collar,married,basic.6y,no,no,no,cellular,apr,NA,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,999,0,26885
33,admin.,married,NA,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,26886
35,services,divorced,basic.9y,no,yes,yes,cellular,nov,tue,6,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,26887
63,management,married,basic.4y,unknown,yes,no,cellular,nov,tue,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,999,6,26888
41,services,married,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,26889
41,self-employed,married,professional.course,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26890
27,management,single,NA,no,yes,yes,cellular,apr,mon,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,2,26891
36,blue-collar,married,basic.6y,unknown,yes,yes,cellular,may,wed,9,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,26892
22,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,26893
31,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26894
41,self-employed,divorced,NA,no,no,no,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,26895
42,admin.,married,university.degree,no,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,26896
58,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26897
47,technician,married,professional.course,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26898
31,self-employed,single,university.degree,no,no,no,cellular,dec,wed,1,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,999,0,26899
NA,housemaid,married,NA,no,no,no,telephone,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,999,0,26900
50,housemaid,married,NA,unknown,unknown,unknown,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26901
48,entrepreneur,single,NA,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,26902
38,blue-collar,single,high.school,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,3,26903
52,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,16,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,26904
39,self-employed,married,university.degree,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26905
31,admin.,married,university.degree,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,2,26906
31,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,26907
47,management,married,NA,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,26908
NA,admin.,divorced,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0,26909
33,management,married,high.school,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,26910
54,blue-collar,married,basic.4y,no,no,no,cellular,aug,NA,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,26911
41,retired,single,basic.4y,no,yes,no,cellular,oct,NA,1,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,999,0,26912
43,admin.,married,university.degree,no,yes,no,cellular,nov,NA,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26913
29,self-employed,married,NA,unknown,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,26914
38,entrepreneur,married,basic.9y,no,yes,no,telephone,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,26915
NA,student,single,basic.9y,no,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3,92.713,-33,0.708,5023.5,999,0,26916
53,unemployed,married,basic.9y,unknown,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,26917
32,admin.,married,university.degree,no,yes,no,cellular,oct,NA,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,0.2,2,26918
51,blue-collar,married,NA,unknown,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26919
53,technician,married,NA,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26920
46,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,26921
NA,services,single,NA,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,26922
NA,technician,single,NA,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26923
NA,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,26924
18,student,single,basic.9y,no,yes,no,cellular,dec,mon,1,999,1,failure,-3,92.713,-33,0.715,5023.5,999,2,26925
36,technician,married,high.school,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,26926
NA,blue-collar,married,NA,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,26927
NA,entrepreneur,divorced,university.degree,unknown,no,no,cellular,may,fri,8,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,26928
NA,retired,married,professional.course,no,yes,yes,cellular,nov,NA,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,26929
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,26930
NA,services,single,unknown,no,yes,no,cellular,jun,tue,2,3,3,success,-1.7,94.055,-39.8,0.702,4991.6,0.1,3,26931
61,housemaid,married,basic.4y,no,yes,no,telephone,oct,wed,2,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,999,4,26932
35,technician,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,26933
50,retired,married,NA,no,no,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,26934
